280.000000	0.512722
281.000000	0.509664
282.000000	0.501509
283.000000	0.489786
284.000000	0.493863
285.000000	0.489786
286.000000	0.479592
287.000000	0.490295
288.000000	0.476534
289.000000	0.480102
290.000000	0.476024
291.000000	0.470417
292.000000	0.468888
293.000000	0.477553
294.000000	0.461753
295.000000	0.463282
296.000000	0.458694
297.000000	0.440345
298.000000	0.447991
299.000000	0.443913
300.000000	0.447481
301.000000	0.435758
302.000000	0.431171
303.000000	0.438307
304.000000	0.434739
305.000000	0.430661
306.000000	0.428622
307.000000	0.425054
308.000000	0.431681
309.000000	0.420467
310.000000	0.420467
311.000000	0.412822
312.000000	0.413332
313.000000	0.406196
314.000000	0.402118
315.000000	0.411293
316.000000	0.399060
317.000000	0.409254
318.000000	0.392944
319.000000	0.395492
320.000000	0.395492
321.000000	0.397021
322.000000	0.389886
323.000000	0.394982
324.000000	0.387337
325.000000	0.376633
326.000000	0.381730
327.000000	0.375104
328.000000	0.374085
329.000000	0.381221
330.000000	0.371027
331.000000	0.378672
332.000000	0.364401
333.000000	0.368478
334.000000	0.366440
335.000000	0.365420
336.000000	0.358794
337.000000	0.357775
338.000000	0.358284
339.000000	0.360323
340.000000	0.357265
341.000000	0.355736
342.000000	0.353697
343.000000	0.357265
344.000000	0.341465
